Threshold 10,Threshold 20,Threshold 30,F2 10,F2 20,F2 30,Precision 10,Precision 20,Precision 30,Recall 10,Recall 20,Recall 30,FN 10,FN 20,FN 30,FP 10,FP 20,FP 30,Weighted F2,Mean precision,Mean recall,Total false negatives,Total false positives
0.27,0.24,0.09,0.9324942791762013,0.9358128374325134,0.9103367267032106,0.7616822429906542,0.7665847665847666,0.670028818443804,0.9878787878787879,0.9904761904761905,1.0,2,3,0,51,95,229,0.9290583361584969,0.7327652760064084,0.9927849927849928,5,375
0.28,0.24,0.09,0.9324942791762013,0.9358128374325134,0.9103367267032106,0.7616822429906542,0.7665847665847666,0.670028818443804,0.9878787878787879,0.9904761904761905,1.0,2,3,0,51,95,229,0.9290583361584969,0.7327652760064084,0.9927849927849928,5,375
0.3,0.22,0.1,0.933179723502304,0.933572710951526,0.911949685534591,0.7788461538461539,0.7591240875912408,0.6783625730994152,0.9818181818181818,0.9904761904761905,0.9978494623655914,3,3,1,46,99,220,0.929051612143528,0.7387776048456033,0.9900479448866545,7,365
0.3,0.2,0.11,0.933179723502304,0.9304399524375744,0.916633741604109,0.7788461538461539,0.7417061611374408,0.6915052160953801,0.9818181818181818,0.9936507936507937,0.9978494623655914,3,2,1,46,109,207,0.9290485958032462,0.7373525103596582,0.9911061459448556,6,362
0.29,0.2,0.13,0.9310344827586207,0.9304399524375744,0.9219434488251693,0.7714285714285715,0.7417061611374408,0.7112135176651305,0.9818181818181818,0.9936507936507937,0.9956989247311828,3,2,2,48,109,188,0.9290379168756165,0.7414494167437143,0.9903893000667194,7,345
0.26,0.19,0.12,0.9314285714285714,0.9306461173681091,0.9206349206349207,0.7581395348837209,0.7353629976580797,0.703030303030303,0.9878787878787879,0.9968253968253968,0.9978494623655914,2,1,1,52,113,196,0.9290351050517025,0.7321776118573678,0.9941845490232586,4,361
0.3,0.15,0.14,0.933179723502304,0.9253819036427733,0.9241516966067865,0.7788461538461539,0.7126696832579186,0.7178294573643411,0.9818181818181818,1.0,0.9956989247311828,3,0,2,46,127,182,0.9290347721653414,0.7364484314894711,0.9925057021831215,5,355
0.3,0.25,0.08,0.933179723502304,0.936936936936937,0.9067862714508581,0.7788461538461539,0.7703703703703704,0.6605113636363636,0.9818181818181818,0.9904761904761905,1.0,3,3,0,46,93,239,0.9290281971224048,0.7365759626176294,0.9907647907647908,6,378
0.25,0.22,0.14,0.928246013667426,0.933572710951526,0.9241516966067865,0.7477064220183486,0.7591240875912408,0.7178294573643411,0.9878787878787879,0.9904761904761905,0.9956989247311828,2,3,2,55,99,182,0.9290251594405281,0.7415533223246435,0.9913513010287204,7,336
0.27,0.16,0.14,0.9324942791762013,0.926470588235294,0.9241516966067865,0.7616822429906542,0.7159090909090909,0.7178294573643411,0.9878787878787879,1.0,0.9956989247311828,2,0,2,51,125,182,0.9290186553800461,0.731806930421362,0.9945259042033235,4,358
0.28,0.16,0.14,0.9324942791762013,0.926470588235294,0.9241516966067865,0.7616822429906542,0.7159090909090909,0.7178294573643411,0.9878787878787879,1.0,0.9956989247311828,2,0,2,51,125,182,0.9290186553800461,0.731806930421362,0.9945259042033235,4,358
0.26,0.26,0.08,0.9314285714285714,0.9397590361445785,0.9067862714508581,0.7581395348837209,0.78,0.6605113636363636,0.9878787878787879,0.9904761904761905,1.0,2,3,0,52,88,239,0.9289992508478309,0.7328836328400282,0.9927849927849928,5,379
0.27,0.18,0.11,0.9324942791762013,0.9314015375517445,0.916633741604109,0.7616822429906542,0.7308584686774942,0.6915052160953801,0.9878787878787879,1.0,0.9978494623655914,2,0,1,51,116,207,0.9289943491744459,0.7280153092545095,0.9952427500814597,3,374
0.28,0.18,0.11,0.9324942791762013,0.9314015375517445,0.916633741604109,0.7616822429906542,0.7308584686774942,0.6915052160953801,0.9878787878787879,1.0,0.9978494623655914,2,0,1,51,116,207,0.9289943491744459,0.7280153092545095,0.9952427500814597,3,374
0.25,0.24,0.12,0.928246013667426,0.9358128374325134,0.9206349206349207,0.7477064220183486,0.7665847665847666,0.703030303030303,0.9878787878787879,0.9904761904761905,0.9978494623655914,2,3,1,55,95,196,0.9289938421904511,0.7391071638778061,0.9920681469068565,6,346
0.29,0.25,0.1,0.9310344827586207,0.936936936936937,0.911949685534591,0.7714285714285715,0.7703703703703704,0.6783625730994152,0.9818181818181818,0.9904761904761905,0.9978494623655914,3,3,1,48,93,220,0.9289882595673096,0.7400538382994523,0.9900479448866545,7,361
0.26,0.2,0.12,0.9314285714285714,0.9304399524375744,0.9206349206349207,0.7581395348837209,0.7417061611374408,0.703030303030303,0.9878787878787879,0.9936507936507937,0.9978494623655914,2,2,1,52,109,196,0.9289732555725421,0.7342919996838216,0.9931263479650575,5,357
0.26,0.16,0.15,0.9314285714285714,0.926470588235294,0.9263705482192878,0.7581395348837209,0.7159090909090909,0.7245696400625978,0.9878787878787879,1.0,0.9956989247311828,2,0,2,52,125,176,0.9289295718287315,0.7328727552851365,0.9945259042033235,4,353
0.3,0.16,0.13,0.933179723502304,0.926470588235294,0.9219434488251693,0.7788461538461539,0.7159090909090909,0.7112135176651305,0.9818181818181818,1.0,0.9956989247311828,3,0,2,46,125,188,0.9289197279867741,0.7353229208067917,0.9925057021831215,5,359
0.29,0.27,0.08,0.9310344827586207,0.9401451027811366,0.9067862714508581,0.7714285714285715,0.7893401015228426,0.6605113636363636,0.9818181818181818,0.9873015873015873,1.0,3,4,0,48,83,239,0.9289180265038228,0.7404266788625926,0.9897065897065898,7,370
0.29,0.22,0.11,0.9310344827586207,0.933572710951526,0.916633741604109,0.7714285714285715,0.7591240875912408,0.6915052160953801,0.9818181818181818,0.9904761904761905,0.9978494623655914,3,3,1,48,99,207,0.92891580298559,0.7406859583717308,0.9900479448866545,7,354
0.25,0.17,0.16,0.928246013667426,0.9292035398230089,0.9300924065889916,0.7477064220183486,0.7241379310344828,0.7360890302066773,0.9878787878787879,1.0,0.9956989247311828,2,0,2,55,120,166,0.9289025500984139,0.7359777944198362,0.9945259042033235,4,341
0.3,0.23,0.09,0.933179723502304,0.934131736526946,0.9103367267032106,0.7788461538461539,0.7609756097560976,0.670028818443804,0.9818181818181818,0.9904761904761905,1.0,3,3,0,46,98,229,0.928896728049878,0.7366168606820186,0.9907647907647908,6,373
0.27,0.23,0.1,0.9324942791762013,0.934131736526946,0.911949685534591,0.7616822429906542,0.7609756097560976,0.6783625730994152,0.9878787878787879,0.9904761904761905,0.9978494623655914,2,3,1,51,98,220,0.9288765976531026,0.7336734752820556,0.9920681469068565,6,369
0.28,0.23,0.1,0.9324942791762013,0.934131736526946,0.911949685534591,0.7616822429906542,0.7609756097560976,0.6783625730994152,0.9878787878787879,0.9904761904761905,0.9978494623655914,2,3,1,51,98,220,0.9288765976531026,0.7336734752820556,0.9920681469068565,6,369
0.26,0.17,0.13,0.9314285714285714,0.9292035398230089,0.9219434488251693,0.7581395348837209,0.7241379310344828,0.7112135176651305,0.9878787878787879,1.0,0.9956989247311828,2,0,2,52,120,188,0.9288640374262221,0.7311636611944446,0.9945259042033235,4,360
0.26,0.25,0.09,0.9314285714285714,0.936936936936937,0.9103367267032106,0.7581395348837209,0.7703703703703704,0.670028818443804,0.9878787878787879,0.9904761904761905,1.0,2,3,0,52,93,229,0.928862712136009,0.7328462412326319,0.9927849927849928,5,374
0.24,0.18,0.18,0.9261363636363638,0.9314015375517445,0.9318273497377975,0.740909090909091,0.7308584686774942,0.7463651050080775,0.9878787878787879,1.0,0.9935483870967742,2,0,3,57,116,157,0.9288541130312647,0.7393775548648875,0.9938090583251874,5,330
0.26,0.24,0.1,0.9314285714285714,0.9358128374325134,0.911949685534591,0.7581395348837209,0.7665847665847666,0.6783625730994152,0.9878787878787879,0.9904761904761905,0.9978494623655914,2,3,1,52,95,220,0.9288480740509579,0.7343622915226341,0.9920681469068565,6,367
0.29,0.19,0.12,0.9310344827586207,0.9306461173681091,0.9206349206349207,0.7714285714285715,0.7353629976580797,0.703030303030303,0.9818181818181818,0.9968253968253968,0.9978494623655914,3,1,1,48,113,196,0.9288380607167273,0.7366072907056513,0.9921643470030567,5,357
0.24,0.21,0.16,0.9261363636363638,0.9324566646742379,0.9300924065889916,0.740909090909091,0.7554479418886199,0.7360890302066773,0.9878787878787879,0.9904761904761905,0.9956989247311828,2,3,2,57,101,166,0.9288236625382515,0.7441486876681295,0.9913513010287204,7,324
0.25,0.18,0.15,0.928246013667426,0.9314015375517445,0.9263705482192878,0.7477064220183486,0.7308584686774942,0.7245696400625978,0.9878787878787879,1.0,0.9956989247311828,2,0,2,55,116,176,0.9288175777430939,0.7343781769194803,0.9945259042033235,4,347
0.24,0.18,0.17,0.9261363636363638,0.9314015375517445,0.9315895372233401,0.740909090909091,0.7308584686774942,0.7408,0.9878787878787879,1.0,0.9956989247311828,2,0,2,57,116,162,0.9288065505283732,0.737522519862195,0.9945259042033235,4,335
0.29,0.26,0.08,0.9310344827586207,0.9397590361445785,0.9067862714508581,0.7714285714285715,0.78,0.6605113636363636,0.9818181818181818,0.9904761904761905,1.0,3,3,0,48,88,239,0.9288022065128554,0.7373133116883118,0.9907647907647908,6,375
0.24,0.21,0.2,0.9261363636363638,0.9324566646742379,0.9299027552674232,0.740909090909091,0.7554479418886199,0.7549342105263158,0.9878787878787879,0.9904761904761905,0.9870967741935484,2,3,6,57,101,149,0.9287857322739379,0.7504304144413423,0.9884839175161755,11,307
0.26,0.21,0.11,0.9314285714285714,0.9324566646742379,0.916633741604109,0.7581395348837209,0.7554479418886199,0.6915052160953801,0.9878787878787879,0.9904761904761905,0.9978494623655914,2,3,1,52,101,207,0.928778033437379,0.7350308976225737,0.9920681469068565,6,360
0.29,0.2,0.12,0.9310344827586207,0.9304399524375744,0.9206349206349207,0.7714285714285715,0.7417061611374408,0.703030303030303,0.9818181818181818,0.9936507936507937,0.9978494623655914,3,2,1,48,109,196,0.9287762112375668,0.7387216785321051,0.9911061459448556,6,353
0.27,0.19,0.11,0.9324942791762013,0.9306461173681091,0.916633741604109,0.7616822429906542,0.7353629976580797,0.6915052160953801,0.9878787878787879,0.9968253968253968,0.9978494623655914,2,1,1,51,113,207,0.9287677231193552,0.7295168189147047,0.9941845490232586,4,371
0.28,0.19,0.11,0.9324942791762013,0.9306461173681091,0.916633741604109,0.7616822429906542,0.7353629976580797,0.6915052160953801,0.9878787878787879,0.9968253968253968,0.9978494623655914,2,1,1,51,113,207,0.9287677231193552,0.7295168189147047,0.9941845490232586,4,371
0.25,0.23,0.13,0.928246013667426,0.934131736526946,0.9219434488251693,0.7477064220183486,0.7609756097560976,0.7112135176651305,0.9878787878787879,0.9904761904761905,0.9956989247311828,2,3,2,55,98,188,0.9287512175568307,0.7399651831465256,0.9913513010287204,7,341
0.29,0.16,0.15,0.9310344827586207,0.926470588235294,0.9263705482192878,0.7714285714285715,0.7159090909090909,0.7245696400625978,0.9818181818181818,1.0,0.9956989247311828,3,0,2,48,125,176,0.9287325274937561,0.7373024341334201,0.9925057021831215,5,349
0.3,0.22,0.09,0.933179723502304,0.933572710951526,0.9103367267032106,0.7788461538461539,0.7591240875912408,0.670028818443804,0.9818181818181818,0.9904761904761905,1.0,3,3,0,46,99,229,0.928729020377252,0.7359996866270663,0.9907647907647908,6,374
0.3,0.27,0.07,0.933179723502304,0.9401451027811366,0.9004647560030984,0.7788461538461539,0.7893401015228426,0.6440443213296398,0.9818181818181818,0.9873015873015873,1.0,3,4,0,46,83,257,0.9287263437861126,0.7374101922328787,0.9897065897065898,7,386
0.28,0.28,0.07,0.9324942791762013,0.9412832929782083,0.9004647560030984,0.7616822429906542,0.7933673469387755,0.6440443213296398,0.9878787878787879,0.9873015873015873,1.0,2,4,0,51,81,257,0.9287250786821828,0.7330313037530232,0.9917267917267917,6,389
0.3,0.21,0.1,0.933179723502304,0.9324566646742379,0.911949685534591,0.7788461538461539,0.7554479418886199,0.6783625730994152,0.9818181818181818,0.9904761904761905,0.9978494623655914,3,3,1,46,101,220,0.9287167982603416,0.7375522229447297,0.9900479448866545,7,367
0.27,0.22,0.1,0.9324942791762013,0.933572710951526,0.911949685534591,0.7616822429906542,0.7591240875912408,0.6783625730994152,0.9878787878787879,0.9904761904761905,0.9978494623655914,2,3,1,51,99,220,0.9287088899804767,0.7330563012271035,0.9920681469068565,6,370
0.28,0.22,0.1,0.9324942791762013,0.933572710951526,0.911949685534591,0.7616822429906542,0.7591240875912408,0.6783625730994152,0.9878787878787879,0.9904761904761905,0.9978494623655914,2,3,1,51,99,220,0.9287088899804767,0.7330563012271035,0.9920681469068565,6,370
0.27,0.2,0.11,0.9324942791762013,0.9304399524375744,0.916633741604109,0.7616822429906542,0.7417061611374408,0.6915052160953801,0.9878787878787879,0.9936507936507937,0.9978494623655914,2,2,1,51,109,207,0.9287058736401947,0.7316312067411584,0.9931263479650575,5,367
0.28,0.2,0.11,0.9324942791762013,0.9304399524375744,0.916633741604109,0.7616822429906542,0.7417061611374408,0.6915052160953801,0.9878787878787879,0.9936507936507937,0.9978494623655914,2,2,1,51,109,207,0.9287058736401947,0.7316312067411584,0.9931263479650575,5,367
0.27,0.15,0.14,0.9324942791762013,0.9253819036427733,0.9241516966067865,0.7616822429906542,0.7126696832579186,0.7178294573643411,0.9878787878787879,1.0,0.9956989247311828,2,0,2,51,127,182,0.9286920500022899,0.7307271278709714,0.9945259042033235,4,360
0.28,0.15,0.14,0.9324942791762013,0.9253819036427733,0.9241516966067865,0.7616822429906542,0.7126696832579186,0.7178294573643411,0.9878787878787879,1.0,0.9956989247311828,2,0,2,51,127,182,0.9286920500022899,0.7307271278709714,0.9945259042033235,4,360
0.3,0.24,0.08,0.933179723502304,0.9358128374325134,0.9067862714508581,0.7788461538461539,0.7665847665847666,0.6605113636363636,0.9818181818181818,0.9904761904761905,1.0,3,3,0,46,95,239,0.9286909672710777,0.7353140946890947,0.9907647907647908,6,380
0.25,0.21,0.14,0.928246013667426,0.9324566646742379,0.9241516966067865,0.7477064220183486,0.7554479418886199,0.7178294573643411,0.9878787878787879,0.9904761904761905,0.9956989247311828,2,3,2,55,101,182,0.9286903455573416,0.7403279404237698,0.9913513010287204,7,338
0.27,0.25,0.08,0.9324942791762013,0.936936936936937,0.9067862714508581,0.7616822429906542,0.7703703703703704,0.6605113636363636,0.9878787878787879,0.9904761904761905,1.0,2,3,0,51,93,239,0.9286854749593534,0.7308546589991294,0.9927849927849928,5,383
0.28,0.25,0.08,0.9324942791762013,0.936936936936937,0.9067862714508581,0.7616822429906542,0.7703703703703704,0.6605113636363636,0.9878787878787879,0.9904761904761905,1.0,2,3,0,51,93,239,0.9286854749593534,0.7308546589991294,0.9927849927849928,5,383
0.3,0.17,0.11,0.933179723502304,0.9292035398230089,0.916633741604109,0.7788461538461539,0.7241379310344828,0.6915052160953801,0.9818181818181818,1.0,0.9978494623655914,3,0,1,46,120,207,0.9286776720188765,0.7314964336586721,0.9932225480612576,4,373
0.24,0.19,0.19,0.9261363636363638,0.9306461173681091,0.9320663162151235,0.740909090909091,0.7353629976580797,0.7520391517128875,0.9878787878787879,0.9968253968253968,0.9913978494623656,2,1,4,57,113,152,0.9286752802716394,0.742770413426686,0.9920340113888502,7,322
0.29,0.17,0.13,0.9310344827586207,0.9292035398230089,0.9219434488251693,0.7714285714285715,0.7241379310344828,0.7112135176651305,0.9818181818181818,1.0,0.9956989247311828,3,0,2,48,120,188,0.9286669930912469,0.7355933400427282,0.9925057021831215,5,356
0.29,0.25,0.09,0.9310344827586207,0.936936936936937,0.9103367267032106,0.7714285714285715,0.7703703703703704,0.670028818443804,0.9818181818181818,0.9904761904761905,1.0,3,3,0,48,93,229,0.9286656678010335,0.7372759200809154,0.9907647907647908,6,370
0.3,0.16,0.12,0.933179723502304,0.926470588235294,0.9206349206349207,0.7788461538461539,0.7159090909090909,0.703030303030303,0.9818181818181818,1.0,0.9978494623655914,3,0,1,46,125,196,0.9286580223487244,0.7325951825951825,0.9932225480612576,4,367
0.29,0.24,0.1,0.9310344827586207,0.9358128374325134,0.911949685534591,0.7714285714285715,0.7665847665847666,0.6783625730994152,0.9818181818181818,0.9904761904761905,0.9978494623655914,3,3,1,48,95,220,0.9286510297159826,0.7387919703709178,0.9900479448866545,7,363
0.24,0.24,0.14,0.9261363636363638,0.9358128374325134,0.9241516966067865,0.740909090909091,0.7665847665847666,0.7178294573643411,0.9878787878787879,0.9904761904761905,0.9956989247311828,2,3,2,57,95,182,0.9286423723692931,0.7417744382860662,0.9913513010287204,7,334
0.24,0.19,0.18,0.9261363636363638,0.9306461173681091,0.9318273497377975,0.740909090909091,0.7353629976580797,0.7463651050080775,0.9878787878787879,0.9968253968253968,0.9935483870967742,2,1,3,57,113,157,0.9286274869761741,0.7408790645250827,0.9927508572669863,6,327
0.24,0.2,0.19,0.9261363636363638,0.9304399524375744,0.9320663162151235,0.740909090909091,0.7417061611374408,0.7520391517128875,0.9878787878787879,0.9936507936507937,0.9913978494623656,2,2,4,57,109,152,0.9286134307924789,0.7448848012531397,0.9909758103306491,8,318
0.3,0.26,0.07,0.933179723502304,0.9397590361445785,0.9004647560030984,0.7788461538461539,0.78,0.6440443213296398,0.9818181818181818,0.9904761904761905,1.0,3,3,0,46,88,257,0.9286105237951452,0.734296825058598,0.9907647907647908,6,391
0.26,0.15,0.15,0.9314285714285714,0.9253819036427733,0.9263705482192878,0.7581395348837209,0.7126696832579186,0.7245696400625978,0.9878787878787879,1.0,0.9956989247311828,2,0,2,52,127,176,0.9286029664509753,0.7317929527347458,0.9945259042033235,4,355
0.26,0.17,0.12,0.9314285714285714,0.9292035398230089,0.9206349206349207,0.7581395348837209,0.7241379310344828,0.703030303030303,0.9878787878787879,1.0,0.9978494623655914,2,0,1,52,120,196,0.9286023317881724,0.7284359229828355,0.9952427500814597,3,368
0.3,0.15,0.13,0.933179723502304,0.9253819036427733,0.9219434488251693,0.7788461538461539,0.7126696832579186,0.7112135176651305,0.9818181818181818,1.0,0.9956989247311828,3,0,2,46,127,188,0.9285931226090179,0.734243118256401,0.9925057021831215,5,361
0.25,0.19,0.15,0.928246013667426,0.9306461173681091,0.9263705482192878,0.7477064220183486,0.7353629976580797,0.7245696400625978,0.9878787878787879,0.9968253968253968,0.9956989247311828,2,1,2,55,113,176,0.9285909516880033,0.7358796865796754,0.9934677031451224,5,344
0.25,0.22,0.13,0.928246013667426,0.933572710951526,0.9219434488251693,0.7477064220183486,0.7591240875912408,0.7112135176651305,0.9878787878787879,0.9904761904761905,0.9956989247311828,2,3,2,55,99,188,0.9285835098842047,0.7393480090915734,0.9913513010287204,7,342
0.24,0.23,0.15,0.9261363636363638,0.934131736526946,0.9263705482192878,0.740909090909091,0.7609756097560976,0.7245696400625978,0.9878787878787879,0.9904761904761905,0.9956989247311828,2,3,2,57,98,176,0.9285818124201233,0.7421514469092622,0.9913513010287204,7,331
0.29,0.21,0.11,0.9310344827586207,0.9324566646742379,0.916633741604109,0.7714285714285715,0.7554479418886199,0.6915052160953801,0.9818181818181818,0.9904761904761905,0.9978494623655914,3,3,1,48,101,207,0.9285809891024035,0.7394605764708571,0.9900479448866545,7,356
0.24,0.19,0.17,0.9261363636363638,0.9306461173681091,0.9315895372233401,0.740909090909091,0.7353629976580797,0.7408,0.9878787878787879,0.9968253968253968,0.9956989247311828,2,1,2,57,113,162,0.9285799244732826,0.7390240295223903,0.9934677031451224,5,332
0.27,0.16,0.13,0.9324942791762013,0.926470588235294,0.9219434488251693,0.7616822429906542,0.7159090909090909,0.7112135176651305,0.9878787878787879,1.0,0.9956989247311828,2,0,2,51,125,188,0.9285770058237227,0.7296016171882919,0.9945259042033235,4,364
0.28,0.16,0.13,0.9324942791762013,0.926470588235294,0.9219434488251693,0.7616822429906542,0.7159090909090909,0.7112135176651305,0.9878787878787879,1.0,0.9956989247311828,2,0,2,51,125,188,0.9285770058237227,0.7296016171882919,0.9945259042033235,4,364
0.24,0.2,0.18,0.9261363636363638,0.9304399524375744,0.9318273497377975,0.740909090909091,0.7417061611374408,0.7463651050080775,0.9878787878787879,0.9936507936507937,0.9935483870967742,2,2,3,57,109,157,0.9285656374970137,0.7429934523515364,0.9916926562087852,7,323
0.27,0.23,0.09,0.9324942791762013,0.934131736526946,0.9103367267032106,0.7616822429906542,0.7609756097560976,0.670028818443804,0.9878787878787879,0.9904761904761905,1.0,2,3,0,51,98,229,0.9285540058868266,0.7308955570635186,0.9927849927849928,5,378
0.28,0.23,0.09,0.9324942791762013,0.934131736526946,0.9103367267032106,0.7616822429906542,0.7609756097560976,0.670028818443804,0.9878787878787879,0.9904761904761905,1.0,2,3,0,51,98,229,0.9285540058868266,0.7308955570635186,0.9927849927849928,5,378
0.25,0.25,0.11,0.928246013667426,0.936936936936937,0.916633741604109,0.7477064220183486,0.7703703703703704,0.6915052160953801,0.9878787878787879,0.9904761904761905,0.9978494623655914,2,3,1,55,93,207,0.9285308362356159,0.7365273361613663,0.9920681469068565,6,355
0.25,0.2,0.15,0.928246013667426,0.9304399524375744,0.9263705482192878,0.7477064220183486,0.7417061611374408,0.7245696400625978,0.9878787878787879,0.9936507936507937,0.9956989247311828,2,2,2,55,109,176,0.9285291022088429,0.7379940744061292,0.9924095020869214,6,340
0.26,0.24,0.09,0.9314285714285714,0.9358128374325134,0.9103367267032106,0.7581395348837209,0.7665847665847666,0.670028818443804,0.9878787878787879,0.9904761904761905,1.0,2,3,0,52,95,229,0.9285254822846819,0.7315843733040972,0.9927849927849928,5,376
0.24,0.2,0.17,0.9261363636363638,0.9304399524375744,0.9315895372233401,0.740909090909091,0.7417061611374408,0.7408,0.9878787878787879,0.9936507936507937,0.9956989247311828,2,2,2,57,109,162,0.9285180749941222,0.7411384173488439,0.9924095020869214,6,328
0.24,0.18,0.16,0.9261363636363638,0.9314015375517445,0.9300924065889916,0.740909090909091,0.7308584686774942,0.7360890302066773,0.9878787878787879,1.0,0.9956989247311828,2,0,2,57,116,166,0.9285071244015035,0.7359521965977541,0.9945259042033235,4,339
0.25,0.23,0.12,0.928246013667426,0.934131736526946,0.9206349206349207,0.7477064220183486,0.7609756097560976,0.703030303030303,0.9878787878787879,0.9904761904761905,0.9978494623655914,2,3,1,55,98,196,0.9284895119187809,0.7372374449349164,0.9920681469068565,6,349
0.26,0.16,0.14,0.9314285714285714,0.926470588235294,0.9241516966067865,0.7581395348837209,0.7159090909090909,0.7178294573643411,0.9878787878787879,1.0,0.9956989247311828,2,0,2,52,125,182,0.9284858015062312,0.730626027719051,0.9945259042033235,4,359
0.26,0.18,0.11,0.9314285714285714,0.9314015375517445,0.916633741604109,0.7581395348837209,0.7308584686774942,0.6915052160953801,0.9878787878787879,1.0,0.9978494623655914,2,0,1,52,116,207,0.9284614953006309,0.7268344065521983,0.9952427500814597,3,375
0.24,0.22,0.15,0.9261363636363638,0.933572710951526,0.9263705482192878,0.740909090909091,0.7591240875912408,0.7245696400625978,0.9878787878787879,0.9904761904761905,0.9956989247311828,2,3,2,57,99,176,0.9284141047474973,0.7415342728543098,0.9913513010287204,7,332
0.29,0.15,0.15,0.9310344827586207,0.9253819036427733,0.9263705482192878,0.7714285714285715,0.7126696832579186,0.7245696400625978,0.9818181818181818,1.0,0.9956989247311828,3,0,2,48,127,176,0.9284059221159999,0.7362226315830293,0.9925057021831215,5,351
0.29,0.17,0.12,0.9310344827586207,0.9292035398230089,0.9206349206349207,0.7714285714285715,0.7241379310344828,0.703030303030303,0.9818181818181818,1.0,0.9978494623655914,3,0,1,48,120,196,0.9284052874531972,0.732865601831119,0.9932225480612576,4,364
0.3,0.18,0.1,0.933179723502304,0.9314015375517445,0.911949685534591,0.7788461538461539,0.7308584686774942,0.6783625730994152,0.9818181818181818,1.0,0.9978494623655914,3,0,1,46,116,220,0.9284002601235936,0.7293557318743543,0.9932225480612576,4,382
0.3,0.21,0.09,0.933179723502304,0.9324566646742379,0.9103367267032106,0.7788461538461539,0.7554479418886199,0.670028818443804,0.9818181818181818,0.9904761904761905,1.0,3,3,0,46,101,229,0.9283942064940656,0.7347743047261925,0.9907647907647908,6,376
0.27,0.22,0.09,0.9324942791762013,0.933572710951526,0.9103367267032106,0.7616822429906542,0.7591240875912408,0.670028818443804,0.9878787878787879,0.9904761904761905,1.0,2,3,0,51,99,229,0.9283862982142007,0.7302783830085664,0.9927849927849928,5,379
0.28,0.22,0.09,0.9324942791762013,0.933572710951526,0.9103367267032106,0.7616822429906542,0.7591240875912408,0.670028818443804,0.9878787878787879,0.9904761904761905,1.0,2,3,0,51,99,229,0.9283862982142007,0.7302783830085664,0.9927849927849928,5,379
0.27,0.27,0.07,0.9324942791762013,0.9401451027811366,0.9004647560030984,0.7616822429906542,0.7893401015228426,0.6440443213296398,0.9878787878787879,0.9873015873015873,1.0,2,4,0,51,83,257,0.9283836216230614,0.731688888614379,0.9917267917267917,6,391
0.28,0.27,0.07,0.9324942791762013,0.9401451027811366,0.9004647560030984,0.7616822429906542,0.7893401015228426,0.6440443213296398,0.9878787878787879,0.9873015873015873,1.0,2,4,0,51,83,257,0.9283836216230614,0.731688888614379,0.9917267917267917,6,391
0.27,0.21,0.1,0.9324942791762013,0.9324566646742379,0.911949685534591,0.7616822429906542,0.7554479418886199,0.6783625730994152,0.9878787878787879,0.9904761904761905,0.9978494623655914,2,3,1,51,101,220,0.9283740760972903,0.7318309193262298,0.9920681469068565,6,372
0.28,0.21,0.1,0.9324942791762013,0.9324566646742379,0.911949685534591,0.7616822429906542,0.7554479418886199,0.6783625730994152,0.9878787878787879,0.9904761904761905,0.9978494623655914,2,3,1,51,101,220,0.9283740760972903,0.7318309193262298,0.9920681469068565,6,372
0.25,0.18,0.14,0.928246013667426,0.9314015375517445,0.9241516966067865,0.7477064220183486,0.7308584686774942,0.7178294573643411,0.9878787878787879,1.0,0.9956989247311828,2,0,2,55,116,182,0.9283738074205936,0.7321314493533947,0.9945259042033235,4,353
0.27,0.24,0.08,0.9324942791762013,0.9358128374325134,0.9067862714508581,0.7616822429906542,0.7665847665847666,0.6605113636363636,0.9878787878787879,0.9904761904761905,1.0,2,3,0,51,95,239,0.9283482451080263,0.7295927910705949,0.9927849927849928,5,385
0.28,0.24,0.08,0.9324942791762013,0.9358128374325134,0.9067862714508581,0.7616822429906542,0.7665847665847666,0.6605113636363636,0.9878787878787879,0.9904761904761905,1.0,2,3,0,51,95,239,0.9283482451080263,0.7295927910705949,0.9927849927849928,5,385
0.26,0.23,0.1,0.9314285714285714,0.934131736526946,0.911949685534591,0.7581395348837209,0.7609756097560976,0.6783625730994152,0.9878787878787879,0.9904761904761905,0.9978494623655914,2,3,1,52,98,220,0.9283437437792876,0.7324925725797445,0.9920681469068565,6,370
0.29,0.29,0.07,0.9310344827586207,0.9424242424242424,0.9004647560030984,0.7714285714285715,0.7974358974358975,0.6440443213296398,0.9818181818181818,0.9873015873015873,1.0,3,4,0,48,79,257,0.9283374653072027,0.7376362633980363,0.9897065897065898,7,384
0.27,0.17,0.11,0.9324942791762013,0.9292035398230089,0.916633741604109,0.7616822429906542,0.7241379310344828,0.6915052160953801,0.9878787878787879,1.0,0.9978494623655914,2,0,1,51,120,207,0.9283349498558251,0.7257751300401724,0.9952427500814597,3,378
0.28,0.17,0.11,0.9324942791762013,0.9292035398230089,0.916633741604109,0.7616822429906542,0.7241379310344828,0.6915052160953801,0.9878787878787879,1.0,0.9978494623655914,2,0,1,51,120,207,0.9283349498558251,0.7257751300401724,0.9952427500814597,3,378
0.3,0.15,0.12,0.933179723502304,0.9253819036427733,0.9206349206349207,0.7788461538461539,0.7126696832579186,0.703030303030303,0.9818181818181818,1.0,0.9978494623655914,3,0,1,46,127,196,0.9283314169709682,0.7315153800447919,0.9932225480612576,4,369
